sample	entrez	no_ALL_muts	no_NTDam_muts	no_TRUNC_muts	no_GOF_muts	Copy_number	CNVGain	CNVLoss	duplicability	ohnolog	essentiality_percentage	expressed_tissues_rnaseq	expressed_tissues_protein	ppin_degree	ppin_betweenness	ppin_clustering	complexes	mirna	ppin_hub	old	metazoans	vertebrates	mammalsPrimates	essentiality_oneCellLine	rnaseq_never	rnaseq_middle	protein_high	score
add_sim137	51107	0	0	0	0	5	1	0	0	1	2.89855072463768	43	44	20	5966.7741424494	0.142105263157895	12	47	0	1	0	0	0	1	0	0	1	NA
add_sim132	11112	0	0	0	0	48	1	0	0	0	0	43	41	9	775.026508764651	0.111111111111111	3	19	0	1	0	0	0	0	0	0	1	NA
add_sim108	7336	0	0	0	0	6	1	0	1	0	2.25988700564972	43	36	57	6803.46363671667	0.110902255639098	15	74	1	1	0	0	0	1	0	0	0	NA
add_sim148	84614	0	0	0	0	5	1	0	0	1	0.564971751412429	40	44	3	23.4827558824857	0	3	157	0	1	0	0	0	1	0	0	1	NA
add_sim143	3054	0	0	0	0	11	1	0	0	0	41.25	43	36	110	42934.1623827222	0.0857381150959133	17	57	1	1	0	0	0	1	0	0	0	NA
add_sim124	7879	0	0	0	0	8	1	0	0	0	10.4651162790698	43	44	180	83359.7886661099	0.0711980136561142	6	46	1	1	0	0	0	1	0	0	1	NA
add_sim125	6227	0	0	0	0	19	1	0	1	0	91.304347826087	43	41	109	15188.1560758674	0.429153924566769	22	27	1	1	0	0	0	1	0	0	1	NA
add_sim123	54901	0	0	0	0	34	1	0	0	0	0	43	36	21	4905.28415674069	0.0619047619047619	3	74	0	1	0	0	0	0	0	0	0	NA
add_sim144	79644	0	0	0	0	38	1	0	1	0	14.4927536231884	43	40	2	17.4279791736815	0	3	38	0	1	0	0	0	1	0	0	0	NA
add_sim147	10492	1	1	0	0	2	0	0	1	1	10.8571428571429	43	44	307	245656.293660698	0.0711077047539972	6	81	1	1	0	0	0	1	0	0	1	NA
add_sim141	1021	0	0	0	0	10	1	0	0	0	13.7931034482759	42	39	123	79010.8146674477	0.0550446488071438	14	183	1	1	0	0	0	1	0	0	0	NA
add_sim120	10228	0	0	0	0	6	1	0	0	1	7.38636363636364	42	38	63	20829.1171977388	0.152073732718894	12	97	1	1	0	0	0	1	0	0	0	NA
add_sim132	6238	0	0	0	0	34	1	0	0	1	13.953488372093	43	44	51	6231.82864259726	0.087843137254902	3	6	1	1	0	0	0	1	0	0	1	NA
add_sim105	5062	0	0	0	0	5	1	0	1	1	6.32183908045977	43	30	144	49079.0775471598	0.06497668997669	18	90	1	1	0	0	0	1	0	0	0	NA
add_sim150	79026	1	1	0	0	12	1	0	0	0	1.19047619047619	43	43	95	33450.810376925	0.136394176931691	1	5	1	1	0	0	0	1	0	0	1	NA
add_sim135	5199	0	0	0	0	47	1	0	0	0	1.14285714285714	27	36	9	2470.62696238909	0.0555555555555556	2	1	0	0	1	0	0	1	0	1	0	NA
add_sim106	26060	0	0	0	0	10	1	0	0	1	28.0701754385965	43	37	94	61241.9903596068	0.0498741706703272	2	34	1	1	0	0	0	1	0	0	0	NA
add_sim127	1973	1	1	0	0	2	0	0	1	1	38.5964912280702	43	26	100	28977.976416907	0.183030303030303	10	25	1	1	0	0	0	1	0	0	0	NA
add_sim123	367	0	0	0	0	9	1	0	0	1	0.578034682080925	27	7	366	286297.666076609	0.0523841604910547	21	94	1	1	0	0	0	1	0	1	0	NA
add_sim132	3312	1	1	0	0	2	0	0	1	1	34.4827586206897	43	43	556	1038499.23189807	0.0454598483375462	46	82	1	1	0	0	0	1	0	0	1	NA
add_sim115	653604	0	0	0	0	9	1	0	1	1	71.1864406779661	4	44	9	32.5169435385786	0.166666666666667	92	13	0	1	0	0	0	1	0	0	1	NA
add_sim135	9968	1	1	0	0	2	0	0	0	1	35.2601156069364	43	44	88	24814.753955368	0.215256008359457	26	9	1	0	0	0	1	1	0	0	1	NA
add_sim144	333932	0	0	0	0	10	1	0	1	1	88.8888888888889	0	44	26	1481.32734649573	0.113846153846154	92	39	0	1	0	0	0	1	1	0	1	NA
add_sim128	8202	1	1	0	0	2	0	0	0	1	0.564971751412429	43	43	118	51242.7754717373	0.123714327104158	18	112	1	0	1	0	0	1	0	0	1	NA
add_sim133	5709	0	0	0	0	6	1	0	0	0	57.4712643678161	43	44	136	20146.721514642	0.199782135076253	9	43	1	1	0	0	0	1	0	0	1	NA
add_sim133	51755	2	1	1	0	2	0	0	0	1	83.8235294117647	43	44	46	11152.7738600639	0.115942028985507	3	25	1	1	0	0	0	1	0	0	1	NA
add_sim104	22948	0	0	0	0	19	1	0	1	0	42.2857142857143	43	38	175	51271.7922252876	0.118292282430213	12	15	1	1	0	0	0	1	0	0	0	NA
add_sim108	117177	1	1	1	0	2	0	0	0	1	14.8648648648649	42	28	91	15598.6397710679	0.133333333333333	5	118	1	1	0	0	0	1	0	0	0	NA
add_sim143	7157	1	1	0	0	2	0	0	0	1	3.38983050847458	43	5	960	1551880.93374399	0.0361465936739659	130	127	1	0	0	1	0	1	0	0	0	NA
add_sim115	317772	0	0	0	0	27	1	0	1	1	9.52380952380952	1	44	54	16334.444597032	0.106918238993711	5	22	1	1	0	0	0	1	0	0	1	NA
add_sim114	4067	0	0	0	0	6	1	0	0	1	0	42	27	234	360782.368782383	0.038663291882176	34	51	1	1	0	0	0	0	0	0	0	NA
add_sim126	8239	0	0	0	0	13	1	0	1	1	10.3448275862069	43	42	151	66062.0231135317	0.080794701986755	12	35	1	1	0	0	0	1	0	0	1	NA
add_sim134	79980	0	0	0	0	4	1	0	0	0	22.6744186046512	42	43	47	9689.87633546851	0.105457909343201	12	141	1	0	0	1	0	1	0	0	1	NA
add_sim108	57154	0	0	0	0	6	1	0	1	1	1.70454545454545	43	36	386	254912.418164114	0.0400511405692753	17	8	1	1	0	0	0	1	0	0	0	NA
add_sim128	8353	0	0	0	0	5	1	0	1	0	0	24	44	197	31351.4822872381	0.0717393556407334	92	28	1	1	0	0	0	0	0	1	1	NA
add_sim126	6878	0	0	0	0	16	1	0	0	0	55.8823529411765	43	43	62	7809.11060816164	0.194077207826547	50	7	1	1	0	0	0	1	0	0	1	NA
add_sim112	8289	1	0	1	0	2	0	0	0	1	17.0454545454545	43	41	63	8252.56911870009	0.237071172555044	30	101	1	0	1	0	0	1	0	0	1	NA
add_sim112	3551	0	0	0	0	5	1	0	0	1	2.46913580246914	42	43	176	69192.7426446152	0.101883116883117	42	11	1	1	0	0	0	1	0	0	1	NA
add_sim103	27044	0	0	0	0	8	1	0	0	0	0.568181818181818	43	41	113	29556.5442663298	0.187579013906448	4	30	1	1	0	0	0	1	0	0	1	NA
add_sim129	10987	0	0	0	0	5	1	0	1	0	36.6279069767442	43	44	777	1028059.05935466	0.0427397205747721	13	3	1	1	0	0	0	1	0	0	1	NA
add_sim120	3487	0	0	0	0	37	1	0	0	1	0	43	6	10	778.584560324472	0.133333333333333	2	55	0	0	0	1	0	0	0	0	0	NA
add_sim132	27161	1	1	0	0	2	0	0	1	1	8.57142857142857	43	43	112	80978.4068899934	0.0949163449163449	56	291	1	1	0	0	0	1	0	0	1	NA
add_sim115	84449	0	0	0	0	29	1	0	0	0	0.568181818181818	42	36	7	385.36818958426	0.0952380952380952	1	58	0	1	0	0	0	1	0	0	0	NA
add_sim145	59345	0	0	0	0	10	1	0	1	1	1.12994350282486	40	44	65	24205.8238491501	0.0394230769230769	46	27	1	1	0	0	0	1	0	0	1	NA
add_sim146	5756	1	1	0	0	2	0	0	1	1	0.689655172413793	43	33	55	5707.66044021776	0.130639730639731	3	79	1	1	0	0	0	1	0	0	0	NA
add_sim148	55636	0	0	0	0	7	1	0	0	1	5.17241379310345	42	36	33	2380.44671402146	0.231060606060606	3	33	0	1	0	0	0	1	0	0	0	NA
add_sim123	7454	0	0	0	0	18	1	0	0	1	0	41	26	80	12808.958476795	0.0863924050632911	15	23	1	1	0	0	0	0	0	0	0	NA
add_sim112	5336	1	1	0	0	2	0	0	0	1	4.51977401129944	41	34	68	21175.0206989676	0.170324846356453	24	64	1	1	0	0	0	1	0	0	0	NA
add_sim111	6217	0	0	0	0	4	1	0	1	0	56.3218390804598	43	39	193	22352.729502666	0.335438255613126	25	53	1	1	0	0	0	1	0	0	0	NA
add_sim103	9371	1	1	0	0	2	0	0	0	1	0.584795321637427	43	33	29	5789.49850100645	0.11576354679803	8	48	0	1	0	0	0	1	0	0	0	NA
add_sim105	5914	0	0	0	0	5	1	0	1	1	4.57142857142857	43	40	136	55647.663122688	0.0949891067538126	20	43	1	1	0	0	0	1	0	0	0	NA
add_sim141	2885	0	0	0	0	8	1	0	0	1	19.5402298850575	43	43	763	1836425.67625602	0.0253076163644682	38	96	1	1	0	0	0	1	0	0	1	NA
add_sim140	4233	1	1	0	0	2	0	0	0	1	0	38	44	121	45285.7719788699	0.096831955922865	39	39	1	1	0	0	0	0	0	0	1	NA
add_sim136	5861	1	1	0	0	2	0	0	1	1	10.1694915254237	43	37	153	64272.8734602221	0.0783453732370141	20	46	1	1	0	0	0	1	0	0	0	NA
add_sim119	6657	0	0	0	0	18	1	0	0	1	5.79710144927536	11	9	351	246312.505873366	0.0222710622710623	22	19	1	1	0	0	0	1	0	1	0	NA
add_sim132	2520	0	0	0	0	122	1	0	0	0	1.44927536231884	2	1	14	1296.33963189858	0.021978021978022	3	14	0	0	0	0	1	1	0	0	0	NA
add_sim124	7297	0	0	0	0	6	1	0	0	1	9.6045197740113	43	40	98	38722.1238595588	0.0704818009678098	62	1	1	1	0	0	0	1	0	0	0	NA
add_sim149	23215	0	0	0	0	6	1	0	0	1	19.5488721804511	43	43	37	4360.3708679347	0.118618618618619	3	55	0	0	1	0	0	1	0	0	1	NA
add_sim126	57158	0	0	0	0	41	1	0	0	1	0	32	34	1	0	0	3	52	0	1	0	0	0	0	0	1	0	NA
add_sim136	4297	1	1	1	0	2	0	0	0	0	16.0714285714286	43	44	101	15151.0472416671	0.110693069306931	19	110	1	1	0	0	0	1	0	0	1	NA
add_sim145	8363	0	0	0	0	10	1	0	1	1	8.95522388059701	12	43	20	237.015611114732	0.126315789473684	115	2	0	1	0	0	0	1	0	1	1	NA
add_sim137	6165	0	0	0	0	6	1	0	1	0	82.0359281437126	43	36	96	2904.2129126955	0.52171052631579	18	30	1	1	0	0	0	1	0	0	0	NA
add_sim120	8968	0	0	0	0	5	1	0	1	1	2.84090909090909	1	44	8	28.1661863577742	0.357142857142857	92	14	0	1	0	0	0	1	0	0	1	NA
add_sim116	9194	0	0	0	0	32	1	0	0	1	4.51977401129944	33	25	2	20.7671578231498	0	3	12	0	1	0	0	0	1	0	1	0	NA
add_sim127	2475	1	1	0	0	2	0	0	0	0	65.7142857142857	43	42	162	109835.021293869	0.0666359941722261	26	21	1	1	0	0	0	1	0	0	1	NA
add_sim107	7067	0	0	0	0	10	1	0	0	1	0.568181818181818	43	44	89	27909.1528099045	0.0978038815117467	7	71	1	1	0	0	0	1	0	0	1	NA
add_sim112	988	0	0	0	0	6	1	0	0	0	74.2857142857143	43	43	582	477585.06349863	0.0481395390102383	15	88	1	1	0	0	0	1	0	0	1	NA
add_sim117	4851	2	1	0	0	2	0	0	0	1	0.571428571428571	43	43	215	172767.187106471	0.0457726581178005	57	43	1	1	0	0	0	1	0	0	1	NA
add_sim101	55722	5	1	1	0	2	0	0	0	0	3.97727272727273	34	41	72	34043.1231960018	0.10758998435054801	13	41	1	1	0	0	0	1	0	1	1	NA
add_sim119	81570	0	0	0	0	14	1	0	0	0	14.9425287356322	43	44	53	15572.4774195725	0.0478955007256894	3	128	1	1	0	0	0	1	0	0	1	NA
add_sim146	6249	1	1	0	0	2	0	0	0	1	0.564971751412429	43	42	42	4618.65747122314	0.0754936120789779	11	68	1	1	0	0	0	1	0	0	1	NA
add_sim102	85456	2	1	1	0	2	0	0	0	0	9.65909090909091	43	42	43	5295.74273154299	0.181616832779623	1	37	1	1	0	0	0	1	0	0	1	NA
add_sim134	3840	0	0	0	0	4	1	0	1	1	8.33333333333333	43	44	76	12644.5202933434	0.112631578947368	1	60	1	1	0	0	0	1	0	0	1	NA
add_sim136	8087	0	0	0	0	17	1	0	1	1	0	43	43	64	7921.2277865243	0.0912698412698413	5	81	1	1	0	0	0	0	0	0	1	NA
add_sim108	405	0	0	0	0	11	1	0	0	1	5.79710144927536	43	42	54	17813.8459980871	0.0936408106219427	11	21	1	0	1	0	0	1	0	0	1	NA
add_sim107	83992	0	0	0	0	31	1	0	0	1	0	34	43	26	467.801183845682	0.421538461538462	3	14	0	1	0	0	0	0	0	1	1	NA
add_sim139	1660	0	0	0	0	6	1	0	1	0	43.1034482758621	43	44	245	58654.6495024772	0.152960856473737	22	7	1	1	0	0	0	1	0	0	1	NA
add_sim131	10987	0	0	0	0	10	1	0	1	0	36.6279069767442	43	44	777	1028059.05935466	0.0427397205747721	13	3	1	1	0	0	0	1	0	0	1	NA
add_sim126	84152	0	0	0	0	54	1	0	0	0	1.19047619047619	32	38	11	655.577273600929	0.0545454545454545	2	14	0	0	0	1	0	1	0	1	0	NA
add_sim105	8340	0	0	0	0	4	1	0	1	1	13.4146341463415	1	44	26	1170.11575561305	0.132307692307692	115	17	0	1	0	0	0	1	0	0	1	NA
add_sim135	6282	0	0	0	0	38	1	0	1	0	1.78571428571429	43	36	24	1466.28916034782	0.108695652173913	3	24	0	0	0	1	0	1	0	0	0	NA
add_sim129	2631	0	0	0	0	15	1	0	0	1	0.564971751412429	43	44	56	8611.23326675041	0.107792207792208	1	6	1	1	0	0	0	1	0	0	1	NA
add_sim119	9804	0	0	0	0	10	1	0	1	1	17.2661870503597	43	44	48	26284.534836363	0.0895390070921986	7	74	1	1	0	0	0	1	0	0	1	NA
add_sim140	9968	1	1	0	0	2	0	0	0	1	35.2601156069364	43	44	88	24814.753955368	0.215256008359457	26	9	1	0	0	0	1	1	0	0	1	NA
add_sim106	1974	0	0	0	0	5	1	0	1	1	7.46268656716418	43	44	78	32876.2580454732	0.0842490842490843	8	42	1	1	0	0	0	1	0	0	1	NA
add_sim127	8342	0	0	0	0	5	1	0	1	1	10.7142857142857	3	44	11	1636.99079443207	0.2	117	14	0	1	0	0	0	1	0	0	1	NA
add_sim147	3146	0	0	0	0	12	1	0	1	1	62.8571428571429	43	44	121	92313.742850022	0.0607438016528926	8	167	1	1	0	0	0	1	0	0	1	NA
add_sim126	6790	0	0	0	0	11	1	0	1	1	45.0867052023121	38	19	357	363781.73693549	0.0417335473515249	17	73	1	1	0	0	0	1	0	0	0	NA
add_sim146	51121	1	1	0	0	2	0	0	1	0	1.35135135135135	43	39	155	32282.2183994905	0.195894428152493	14	1	1	1	0	0	0	1	0	0	0	NA
add_sim125	22903	1	1	0	0	11	1	0	0	1	0	42	44	6	609.86145216163	0.266666666666667	3	87	0	1	0	0	0	0	0	0	1	NA
add_sim119	7336	0	0	0	0	9	1	0	1	0	2.25988700564972	43	36	57	6803.46363671667	0.110902255639098	15	74	1	1	0	0	0	1	0	0	0	NA
add_sim131	5814	0	0	0	0	11	1	0	1	1	1.70454545454545	43	36	24	1515.7424689446	0.22463768115942	3	176	0	1	0	0	0	1	0	0	0	NA
add_sim115	65125	0	0	0	0	11	1	0	0	0	17.7142857142857	43	42	99	34937.22032168	0.0729746444032158	6	109	1	1	0	0	0	1	0	0	1	NA
add_sim104	126961	0	0	0	0	11	1	0	1	1	21.6	0	44	105	15747.7459560537	0.0478021978021978	93	22	1	1	0	0	0	1	1	0	1	NA
add_sim101	9810	0	0	0	0	7	1	0	0	1	19.4285714285714	43	44	78	35179.7105875989	0.0532800532800533	3	93	1	1	0	0	0	1	0	0	1	NA
add_sim114	9656	0	0	0	0	6	1	0	0	0	47.0588235294118	21	44	195	69532.5860210525	0.0712661908538197	27	36	1	1	0	0	0	1	0	1	1	NA
add_sim124	5929	0	0	0	0	6	1	0	0	0	88.4057971014493	43	44	74	11567.4232656628	0.134024435394298	55	19	1	1	0	0	0	1	0	0	1	NA
add_sim145	6187	1	1	0	0	2	0	0	1	1	31.4285714285714	43	26	277	83285.2785460698	0.189112122639042	27	23	1	1	0	0	0	1	0	0	0	NA
add_sim132	3308	0	0	0	0	11	1	0	0	1	1.12994350282486	43	40	335	277396.170054513	0.0626150683707212	11	45	1	1	0	0	0	1	0	0	0	NA
add_sim132	23259	0	0	0	0	35	1	0	0	1	16.4556962025316	43	40	13	5979.80149540889	0.0128205128205128	3	20	0	1	0	0	0	1	0	0	0	NA
add_sim110	9349	0	0	0	0	14	1	0	1	0	99.2857142857143	43	43	217	100524.057150522	0.229518689196109	18	34	1	1	0	0	0	1	0	0	1	NA
add_sim125	6416	0	0	0	0	20	1	0	1	0	0	43	39	53	13266.0016743508	0.125544267053701	7	58	1	1	0	0	0	0	0	0	0	NA
add_sim131	960	0	0	0	0	18	1	0	0	0	0	43	31	119	84461.5355524096	0.0475715710012819	6	68	1	0	0	1	0	0	0	0	0	NA
add_sim125	23646	0	0	0	0	21	1	0	0	1	1.47058823529412	43	43	23	1967.62638244325	0.0790513833992095	3	65	0	1	0	0	0	1	0	0	1	NA
add_sim117	8361	0	0	0	0	10	1	0	1	1	0	0	43	33	917.722089413004	0.15530303030303	115	1	0	1	0	0	0	0	1	0	1	NA
add_sim119	6633	0	0	0	0	10	1	0	1	0	91.1764705882353	43	44	122	12987.3849674227	0.220972767917626	39	4	1	1	0	0	0	1	0	0	1	NA
add_sim124	55666	0	0	0	0	7	1	0	0	0	32.183908045977	43	44	107	54381.2128506072	0.0883442073708341	3	96	1	1	0	0	0	1	0	0	1	NA
add_sim126	333932	0	0	0	0	13	1	0	1	1	88.8888888888889	0	44	26	1481.32734649573	0.113846153846154	92	39	0	1	0	0	0	1	1	0	1	NA
add_sim109	4478	0	0	0	0	5	1	0	1	1	0	43	32	134	49871.8399070954	0.0871956009426551	3	107	1	1	0	0	0	0	0	0	0	NA
add_sim111	8850	1	1	0	0	2	0	0	0	1	1.14942528735632	43	44	190	61183.7712191381	0.0707323865218602	48	17	1	1	0	0	0	1	0	0	1	NA
add_sim120	55664	0	0	0	0	23	1	0	0	0	16.025641025641	43	37	27	2071.40569519993	0.222222222222222	1	29	0	1	0	0	0	1	0	0	0	NA
add_sim116	11116	1	1	0	0	2	0	0	0	0	28.3582089552239	43	40	144	64836.2028724885	0.0639083139083139	17	123	1	0	1	0	0	1	0	0	0	NA
add_sim114	2288	0	0	0	0	9	1	0	1	1	1.12994350282486	43	36	89	39313.9144390941	0.0952502553626149	12	32	1	1	0	0	0	1	0	0	0	NA
add_sim145	121274	0	0	0	0	38	1	0	0	0	0	43	37	5	1310.14981001651	0	1	84	0	1	0	0	0	0	0	0	0	NA
add_sim125	6722	0	0	0	0	11	1	0	0	0	15.3374233128834	43	43	74	31894.0616326142	0.0836727138097001	7	91	1	1	0	0	0	1	0	0	1	NA
add_sim136	10454	1	1	0	0	2	0	0	0	0	7.90960451977401	43	43	151	84160.4652729743	0.0716997792494481	30	50	1	1	0	0	0	1	0	0	1	NA
add_sim105	3551	0	0	0	0	5	1	0	0	1	2.46913580246914	42	43	176	69192.7426446152	0.101883116883117	42	11	1	1	0	0	0	1	0	0	1	NA
add_sim119	51768	0	0	0	0	28	1	0	0	0	1.19760479041916	43	36	3	154.535786921395	0.333333333333333	3	37	0	0	1	0	0	1	0	0	0	NA
add_sim117	2146	1	1	0	0	2	0	0	0	1	6.25	37	27	282	122340.452422969	0.053557456904167	34	43	1	1	0	0	0	1	0	0	0	NA
add_sim135	8323	0	0	0	0	15	1	0	0	1	0	40	43	13	3469.91460959987	0.0256410256410256	6	114	0	1	0	0	0	0	0	0	1	NA
add_sim104	4793	0	0	0	0	20	1	0	0	0	3.44827586206897	41	36	88	34249.6159461828	0.113897596656217	13	19	1	1	0	0	0	1	0	0	0	NA
add_sim127	80311	0	0	0	0	5	1	0	0	1	2.25988700564972	42	44	45	20396.8271455104	0.0585858585858586	3	278	1	1	0	0	0	1	0	0	1	NA
add_sim117	9612	2	1	0	0	2	0	0	0	1	35.8381502890173	43	38	125	30003.4367523714	0.128516129032258	22	64	1	1	0	0	0	1	0	0	0	NA
add_sim111	5905	0	0	0	0	5	1	0	0	0	37.5722543352601	43	44	127	36251.243704314	0.0909886264216973	15	108	1	1	0	0	0	1	0	0	1	NA
add_sim107	5982	0	0	0	0	7	1	0	1	0	91.1764705882353	43	39	62	6193.15887374478	0.184029613960867	68	85	1	1	0	0	0	1	0	0	0	NA
add_sim147	7013	0	0	0	0	11	1	0	1	0	10.2040816326531	43	36	311	288926.029020454	0.0281506067835287	12	52	1	0	1	0	0	1	0	0	0	NA
add_sim126	6232	0	0	0	0	11	1	0	1	1	72.972972972973	43	36	145	30376.5088871483	0.328448275862069	31	24	1	1	0	0	0	1	0	0	0	NA
add_sim116	6227	0	0	0	0	9	1	0	1	0	91.304347826087	43	41	109	15188.1560758674	0.429153924566769	22	27	1	1	0	0	0	1	0	0	1	NA
add_sim145	22916	0	0	0	0	9	1	0	0	1	28.5714285714286	43	44	47	4596.71333792768	0.0962072155411656	43	28	1	1	0	0	0	1	0	0	1	NA
add_sim141	57690	1	1	0	0	2	0	0	0	1	2.25988700564972	42	14	33	1581.99235687025	0.196969696969697	47	70	0	0	1	0	0	1	0	0	0	NA
add_sim150	1974	0	0	0	0	12	1	0	1	1	7.46268656716418	43	44	78	32876.2580454732	0.0842490842490843	8	42	1	1	0	0	0	1	0	0	1	NA
add_sim115	894	0	0	0	0	12	1	0	1	1	2.92397660818713	42	23	27	878.893417905253	0.145299145299145	11	173	0	1	0	0	0	1	0	0	0	NA
add_sim141	6660	0	0	0	0	26	1	0	0	1	0	30	36	33	13050.5348745167	0.0397727272727273	3	37	0	1	0	0	0	0	0	1	0	NA
add_sim134	5708	0	0	0	0	4	1	0	1	0	35.8381502890173	43	43	240	156332.144706767	0.103242677824268	9	9	1	1	0	0	0	1	0	0	1	NA
add_sim141	23097	1	1	1	0	2	0	0	1	1	0	42	44	63	6877.44943027919	0.236559139784946	2	60	1	1	0	0	0	0	0	0	1	NA
add_sim105	387	2	1	0	2	2	0	0	1	0	24.7126436781609	43	40	183	122682.456527017	0.0288836846213895	38	86	1	1	0	0	0	1	0	0	0	NA
add_sim119	92597	0	0	0	0	13	1	0	1	1	2.82485875706215	43	44	37	4271.70519357691	0.142642642642643	2	76	0	1	0	0	0	1	0	0	1	NA
add_sim111	2146	0	0	0	0	4	1	0	0	1	6.25	37	27	282	122340.452422969	0.053557456904167	34	43	1	1	0	0	0	1	0	0	0	NA
add_sim114	5894	0	0	0	0	6	1	0	0	1	32.3529411764706	43	30	207	140069.893656395	0.0662726888982693	16	36	1	1	0	0	0	1	0	0	0	NA
add_sim148	51116	1	1	0	0	2	0	0	0	0	29.8850574712644	43	33	53	6007.95142902686	0.321480406386067	9	7	1	1	0	0	0	1	0	0	0	NA
add_sim117	389677	0	0	0	0	17	1	0	0	1	5.40540540540541	43	32	14	265.513574421252	0.208791208791209	3	110	0	1	0	0	0	1	0	0	0	NA
add_sim141	8344	0	0	0	0	8	1	0	1	0	15.7575757575758	6	44	11	46.8494796055982	0.109090909090909	117	19	0	1	0	0	0	1	0	0	1	NA
add_sim117	286151	0	0	0	0	27	1	0	0	0	14.4927536231884	1	36	2	0	1	3	14	0	0	1	0	0	1	0	0	0	NA
add_sim140	894	0	0	0	0	10	1	0	1	1	2.92397660818713	42	23	27	878.893417905253	0.145299145299145	11	173	0	1	0	0	0	1	0	0	0	NA
add_sim120	6434	0	0	0	0	7	1	0	0	1	28.735632183908	43	44	88	8921.10423044468	0.218129571577847	4	69	1	1	0	0	0	1	0	0	1	NA
add_sim121	2886	0	0	0	0	39	1	0	0	1	8.02469135802469	29	39	47	8173.71970793182	0.0638297872340425	5	2	1	0	1	0	0	1	0	1	0	NA
add_sim141	55168	0	0	0	0	20	1	0	1	0	27.4285714285714	43	39	27	3902.64134504765	0.384615384615385	9	15	0	1	0	0	0	1	0	0	0	NA
add_sim140	54165	0	0	0	0	9	1	0	1	1	8.43373493975904	43	35	230	156205.802106027	0.0871084108600721	10	17	1	1	0	0	0	1	0	0	0	NA
add_sim129	6626	1	1	1	0	2	0	0	0	1	19.7530864197531	43	44	95	14254.5139203738	0.193505039193729	10	3	1	1	0	0	0	1	0	0	1	NA
add_sim117	4627	1	1	0	0	2	0	0	1	1	20.9580838323353	43	33	327	238140.555196667	0.0781786458040187	7	115	1	1	0	0	0	1	0	0	0	NA
add_sim138	126231	0	0	0	0	11	1	0	0	1	0	25	44	3	105.016107418794	0.333333333333333	1	120	0	1	0	0	0	0	0	1	1	NA
add_sim144	5984	0	0	0	0	10	1	0	0	0	94.2028985507246	43	44	92	12595.7073047601	0.171046344959388	66	3	1	1	0	0	0	1	0	0	1	NA
add_sim130	6722	0	0	0	0	4	1	0	0	0	15.3374233128834	43	43	74	31894.0616326142	0.0836727138097001	7	91	1	1	0	0	0	1	0	0	1	NA
add_sim106	2049	0	0	0	0	12	1	0	0	1	1.13636363636364	36	38	12	809.418851826431	0.0151515151515152	14	10	0	1	0	0	0	1	0	1	0	NA
add_sim136	9939	0	0	0	0	11	1	0	1	0	86.4406779661017	43	44	109	32104.0902910528	0.073054706082229	29	60	1	1	0	0	0	1	0	0	1	NA
add_sim124	283349	0	0	0	0	20	1	0	0	1	3.46820809248555	43	44	25	3760.53579984405	0.256666666666667	3	3	0	0	0	1	0	1	0	0	1	NA
add_sim132	6434	0	0	0	0	12	1	0	0	1	28.735632183908	43	44	88	8921.10423044468	0.218129571577847	4	69	1	1	0	0	0	1	0	0	1	NA
add_sim111	7273	6	4	1	0	2	0	0	0	0	1.13636363636364	8	2	116	67816.6130403624	0.0698650674662669	3	2	1	1	0	0	0	1	0	1	0	NA
add_sim111	408	1	1	0	0	2	0	0	0	1	0	43	35	266	261808.680396938	0.0541353383458647	43	38	1	1	0	0	0	0	0	0	0	NA
add_sim113	8366	0	0	0	0	0	0	1	1	1	3.40909090909091	1	43	16	211.892408476059	0.116666666666667	115	5	0	1	0	0	0	1	0	0	1	NA
add_sim142	3092	0	0	0	0	11	1	0	0	1	4.51977401129944	41	43	36	3668.29699919299	0.147619047619048	9	74	0	1	0	0	0	1	0	0	1	NA
add_sim122	6923	0	0	0	0	8	1	0	1	0	51.3157894736842	43	36	105	24047.8824636158	0.0668498168498168	65	17	1	1	0	0	0	1	0	0	0	NA
add_sim131	4001	0	0	0	0	7	1	0	0	1	5.64971751412429	38	44	101	25437.7167412525	0.104554455445545	9	77	1	1	0	0	0	1	0	0	1	NA
add_sim115	7533	0	0	0	0	10	1	0	1	1	0	43	38	238	132427.759761703	0.0555969223132291	9	53	1	1	0	0	0	0	0	0	0	NA
add_sim114	283349	0	0	0	0	25	1	0	0	1	3.46820809248555	43	44	25	3760.53579984405	0.256666666666667	3	3	0	0	0	1	0	1	0	0	1	NA
add_sim145	6829	4	2	1	0	2	0	0	0	0	76.7441860465116	43	44	160	54910.87632113	0.0760220125786163	42	12	1	1	0	0	0	1	0	0	1	NA
add_sim132	4851	1	1	0	0	2	0	0	0	1	0.571428571428571	43	43	215	172767.187106471	0.0457726581178005	57	43	1	1	0	0	0	1	0	0	1	NA
add_sim124	80145	1	0	1	0	6	1	0	0	0	34.1040462427746	43	41	59	9429.64558750616	0.112799532437171	8	2	1	1	0	0	0	1	0	0	1	NA
add_sim134	57460	1	1	0	0	2	0	0	0	1	8.52272727272727	36	34	95	10306.1778698137	0.361478163493841	3	31	1	0	1	0	0	1	0	1	0	NA
add_sim108	6907	0	0	0	0	6	1	0	1	1	2.27272727272727	43	44	61	12943.187412012	0.10655737704918	18	13	1	1	0	0	0	1	0	0	1	NA
